F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,filename,sid,uid,gender,target_human,target_asv
37.01865,0.027806794,35.950985,37.20511,38.092438,2.1414528,45.7404,49.757877,11.882728,7.3712397,0.41176918,1.256975,0.039292146,0.06348563,0.931738,0.89244586,7.192776,3.449216,15.045786,8.435266,0.14469709,1.3665797,14.580547,0.92529577,-0.9475427,-19.200342,10.984239,1.1607196,-3.9562,-3.7669086,0.013781457,1.1075027,1.0861899,0.9205741,9.415173,0.28536358,0.2724521,23.408352,13.903429,0.6504295,602.01324,0.25365797,1434.6345,0.1366122,-133.5339,-0.6900525,1617.1077,0.11272796,1149.1794,0.3080768,-127.48226,-0.71020955,2597.844,0.11706941,898.37286,0.3071574,-130.06174,-0.6714253,-7.6941485,-0.8788158,18.937208,0.3626517,0.044401463,0.7386461,-0.009012397,-1.8093586,0.29864925,0.5832357,27.880598,0.36303318,-16.500326,-1.2984353,1.1344411,13.376096,-14.682652,-0.9436386,-18.905407,29.575836,-0.035361774,0.014821244,0.052568182,2.0661159,1.6877638,0.2175,0.13754544,0.35,0.333991,-26.768047,audio/Orig/p236_330_mic2.wav,p236,330,female,sheep,sheep
33.584663,0.06420053,30.926674,33.86171,35.937508,5.0108337,62.859955,48.34292,13.023313,18.93481,0.32287169,1.0643475,0.056714714,0.1535658,0.5835539,0.5268392,10.534135,6.1443524,9.448079,5.5045443,0.20115542,1.0767918,20.69473,0.75654167,8.405079,1.4119923,11.694113,1.0084239,-2.854284,-5.445611,0.025310352,0.7908789,1.3397743,1.0592377,7.960906,0.3683366,8.683118,1.1961626,34.420124,0.21909103,554.58344,0.301513,1453.7386,0.10098632,-160.24045,-0.47662595,1617.6249,0.1456416,1106.6152,0.20013604,-159.30907,-0.44529662,2772.13,0.07673856,923.052,0.31416702,-161.29643,-0.41797113,-19.325346,-0.4354403,31.054003,0.29173338,0.013289524,1.5565715,-0.0219482,-0.82890093,0.3948959,0.47790933,36.076244,0.32944804,8.106863,1.7703227,14.964234,1.0205961,-18.036917,-1.0735172,-18.08124,29.925335,-0.022824526,0.005569445,0.14647333,4.5248866,1.8518519,0.12,0.030822068,0.39499998,0.2779838,-26.54973,audio/Orig/p231_059_mic2.wav,p231,059,female,sheep,sheep
31.801899,0.05295132,30.509201,31.216532,33.395496,2.8862953,166.48572,173.49156,13.970628,21.838419,0.29342827,1.234803,0.045084577,0.0762529,0.5898861,0.54480153,7.1358094,3.9815147,6.084777,2.8169577,0.1554639,1.3478482,14.326206,0.9503392,6.898405,2.0144277,18.736362,0.41292387,-1.0967671,-11.474204,0.017622534,0.47197956,1.05511,0.64472336,6.5352287,0.46709475,2.5786254,3.0100539,24.948616,0.30067948,598.1886,0.27511978,1377.8755,0.14946342,-151.9148,-0.5391429,1675.5757,0.110274576,971.6388,0.5182146,-154.59006,-0.4907611,2786.1814,0.07297686,794.04047,0.35347903,-155.10204,-0.4829354,-16.386976,-0.29543564,23.180689,0.20936295,0.030105652,0.9328831,-0.025340322,-0.6234138,0.38539577,0.5111112,27.433668,0.4684594,5.3295813,3.6087644,22.894188,0.41959614,-12.693562,-1.0903414,-18.185139,28.98748,-0.029378876,0.012311953,0.08242802,2.5641026,1.5789474,0.15333332,0.14197026,0.3425,0.28030115,-27.499926,audio/Orig/p231_030_mic2.wav,p231,030,female,sheep,sheep
33.784824,0.049836457,31.946522,33.55794,35.989296,4.042774,8.023813,0,7.221426,0,0.38736233,1.0364687,0.038169812,0.19621961,0.8625532,0.8243834,7.924283,4.216832,4.4277825,3.0581822,0.14668277,1.394562,11.641287,1.612739,7.797065,1.314433,7.5819974,2.0337703,-1.1472086,-14.780312,0.008866491,1.5762752,0.8182676,1.136125,10.45696,0.24268468,10.315901,0.85854155,27.921669,0.2583149,672.03253,0.23511377,1298.8953,0.105662055,-136.59366,-0.6549029,1737.7522,0.10368219,1105.2185,0.36496004,-141.5285,-0.5679048,2794.473,0.06934958,879.72327,0.5244583,-142.25867,-0.5576645,-16.280643,-0.27143878,27.073593,0.21242552,0.03600234,0.8138894,-0.032869168,-0.3245169,0.3167043,0.7374647,34.30978,0.28275204,11.363966,1.1137437,2.4771695,8.44422,-18.218538,-0.9855238,-12.562945,23.793978,-0.036945824,0.022155562,0.061940406,2.415459,1.4851485,0.22,0.045460604,0.3225,0.3527304,-24.129578,audio/Orig/p229_001_mic2.wav,p229,001,female,sheep,goat
36.076637,0.050710075,34.098362,36.177204,38.223633,4.125271,171.32758,92.20375,21.462315,7.8222356,0.29814836,1.1806395,0.041464835,0.18228461,0.50359493,0.4621301,7.240195,5.5803347,7.9570193,4.7348633,0.1498184,1.1780854,15.163431,1.0362604,4.7723684,2.69294,16.968431,0.70657855,2.8327956,3.8610182,0.03400817,0.8394801,1.5218854,0.73243386,8.475492,0.4168844,9.715469,1.0324467,21.932064,0.24450229,597.76526,0.36420757,1347.5015,0.09552195,-148.361,-0.5391238,1654.1,0.14453833,986.0846,0.23361416,-144.50049,-0.5372757,2695.0972,0.10409609,869.5526,0.34838432,-145.596,-0.521858,-15.320335,-0.46882457,23.02962,0.27771524,0.022451414,1.2592195,-0.015154265,-0.91811156,0.3226826,0.5837865,32.984886,0.25608218,-4.4968834,-3.56435,16.098347,1.0262262,-5.653225,-2.1090143,-17.962326,28.39031,-0.03605631,0.015545822,0.07284494,3.5856574,2.8455284,0.10285714,0.038438924,0.19874999,0.19675094,-27.911406,audio/Orig/p257_210_mic2.wav,p257,210,female,wolf,sheep
22.506416,0.447959,18.738066,20.1695,22.057592,3.3195267,2429.27,1981.2295,8.49115,10.1647215,0.33888763,1.0735421,0.038244814,0.21808644,0.6389858,0.600741,6.8779607,5.4418406,7.8951287,4.667178,0.1955782,1.3208889,9.158684,2.052865,8.502097,1.0878054,11.045404,1.0104778,4.79009,1.7521371,0.028728772,0.46015573,1.7646856,0.82026744,1.2080973,1.0848631,3.4607155,0.9532563,22.059355,0.44552585,517.2915,0.3247662,1234.8837,0.16413842,-163.4049,-0.44919536,1535.9763,0.10865474,999.2868,0.280274,-164.10796,-0.4167633,2526.098,0.081429124,816.39294,0.25515124,-164.1508,-0.41367754,-12.806778,-0.830389,20.277569,0.59861773,-0.001931532,-11.7290745,-0.01936953,-1.0134104,0.4903166,0.5336473,25.323105,0.7885464,11.446786,1.134081,10.855192,1.361883,5.7090945,2.1505709,-13.600268,23.795174,-0.0319462,0.012991634,0.12400747,3.3003302,2.3489933,0.07714286,0.056496337,0.28625,0.2594676,-26.373375,audio/Orig/p254_049_mic2.wav,p254,049,male,sheep,sheep
19.902752,0.10270991,18.12966,19.973885,20.93644,2.8067799,195.21579,194.25183,20.81187,16.071709,0.40050495,0.7797257,0.06586486,0.41016126,0.58824193,0.5223771,7.479412,3.4012434,7.2822957,5.3471937,0.23363084,1.0108825,14.38352,1.479756,13.01736,0.8743968,13.99342,1.0363383,3.6557827,2.8453596,0.019735198,0.52476573,1.2595302,0.9267996,2.883655,0.6110583,3.2148073,0.9048921,33.242332,0.29920343,550.08954,0.32485425,1360.6113,0.15477231,-151.56366,-0.5338678,1627.6571,0.14705962,1062.3477,0.28241283,-156.84177,-0.45594847,2711.0623,0.11199879,988.7638,0.24926512,-157.86977,-0.44251138,-21.805021,-0.42543066,29.416744,0.34439796,-0.004150576,-4.2566495,-0.025440015,-0.7265146,0.3887254,0.5818457,35.72985,0.392283,19.64113,0.65103984,16.046946,1.1994269,4.4201393,2.8838177,-12.275492,21.782913,-0.024867393,0.003775543,0.18103004,4.109589,2.2222223,0.105,0.08336666,0.28777778,0.2565488,-25.473976,audio/Orig/p254_245_mic2.wav,p254,245,male,sheep,sheep
24.156507,0.20038196,22.730488,23.443855,24.448051,1.7175636,1416.5585,1397.006,7.383185,9.754251,0.26091856,1.094545,0.040450394,0.06081668,0.5501469,0.5096965,8.857705,5.3377466,7.0226245,3.6603193,0.11956369,1.2325894,14.449985,1.085975,7.0020833,1.0792112,22.167723,0.58285546,6.771648,1.820559,0.014243614,0.971622,0.97222465,1.0199695,5.558468,0.44892126,4.4550347,1.0640827,28.613102,0.32588208,596.19293,0.39103588,1375.644,0.15811434,-155.63551,-0.4945079,1716.805,0.13477686,981.9021,0.31706625,-157.99324,-0.45339572,2726.6023,0.09669663,1016.6766,0.28253278,-158.61623,-0.4443815,-19.48279,-0.30308256,25.787727,0.21632223,-0.008186106,-2.5968096,-0.008210924,-1.8615458,0.28142965,0.5111188,36.808563,0.228102,6.231741,1.2863781,36.75394,0.39259017,13.767641,1.0585483,-17.809338,28.631762,-0.03992271,0.016197633,0.06999799,3.1791906,2.052786,0.11,0.09546877,0.31125,0.38198292,-26.61509,audio/Orig/p226_030_mic2.wav,p226,030,male,sheep,wolf
34.365673,0.043739293,33.028545,34.180187,35.19127,2.1627235,111.62473,97.78776,12.841245,7.2105155,0.32016516,0.94981104,0.050604563,0.2364273,0.5097768,0.45917222,7.0355954,3.6452534,6.112376,2.8494,0.14167067,1.1960323,19.363905,0.96393126,5.6340714,2.2106915,9.815261,1.2235608,-1.3681093,-9.731287,0.012743896,1.0339357,0.9163306,0.93356663,9.415918,0.35406086,6.7619004,0.6979333,30.096607,0.25158447,605.652,0.2641163,1386.256,0.14663185,-124.271034,-0.7261578,1652.3937,0.138764,936.7455,0.23880045,-128.83934,-0.643482,2835.2695,0.054845497,757.5984,0.4349924,-132.45233,-0.5926553,-17.88346,-0.39737052,29.602604,0.2563619,0.014229476,1.8290348,-0.017430035,-0.80022734,0.24354039,0.7803161,37.057346,0.3267328,4.362212,3.4204993,9.712785,1.4181309,-10.29364,-1.311333,-17.00947,29.98462,-0.03617538,0.016309513,0.07611697,4.113924,2.5723474,0.14874999,0.122007936,0.19444445,0.27564514,-28.111628,audio/Orig/p233_134_mic2.wav,p233,134,female,sheep,sheep
24.871763,0.060568962,23.57096,24.77925,25.92654,2.3555813,49.538235,30.790392,18.160944,3.4580815,0.33449382,1.1426356,0.088580765,0.24124701,0.433955,0.34537426,7.927485,5.431123,7.183367,8.859733,0.14406276,1.6349504,14.992042,1.281659,6.6933575,1.6633952,21.6067,0.632044,3.6641471,3.434962,0.018670531,0.7553042,1.6021316,0.72539985,5.334399,0.31355435,2.655182,1.9429364,25.92471,0.2833712,565.58417,0.48314235,1453.9982,0.3227286,-116.03156,-0.77335817,1592.0768,0.16400482,1029.2811,0.3039878,-118.84489,-0.70411104,2654.554,0.11053272,931.35864,0.23152259,-120.85428,-0.6744527,-16.743113,-0.42765403,24.810215,0.33127913,-0.002275506,-11.7608595,-0.005788863,-2.472249,0.2541083,1.2312634,31.2583,0.3883513,6.8681026,2.1247401,27.0318,0.55031466,10.181887,1.2085594,-8.490928,17.068947,-0.021509117,0.015102346,0.058818914,3.0418253,3.488372,0.12222222,0.08689428,0.14444445,0.13663505,-25.624146,audio/Orig/p243_029_mic2.wav,p243,029,male,wolf,sheep
19.539894,0.14929399,16.6628,19.883947,22.219955,5.5571556,188.06555,214.20961,20.310091,4.0508776,0.38733813,0.7888084,0.06919027,0.34901243,0.65767765,0.5884874,7.825608,5.066528,6.402015,2.882807,0.19213673,0.91238785,13.706882,1.4534806,9.778073,1.1810024,12.5732765,1.1656837,3.5913124,3.2036197,0.019666295,0.6803052,1.3475482,1.0343322,2.739827,0.8522872,5.0576572,2.2769988,27.414003,0.4474097,511.8818,0.29930133,1283.5474,0.16339539,-140.53589,-0.6170552,1613.7328,0.14072227,928.43445,0.29507568,-145.6062,-0.538125,2696.21,0.10326198,918.8223,0.32752693,-146.58527,-0.52516806,-20.481823,-0.31580064,28.106272,0.3323795,0.000461958,41.60307,-0.025521824,-0.7155579,0.34776083,0.43283948,36.602024,0.21933639,15.124344,0.6669878,15.210196,1.0050046,4.4751716,3.0802076,-12.102055,21.05275,-0.026005287,0.008444296,0.12509406,5.2529182,2.357564,0.122499995,0.0691767,0.28,0.22697282,-25.422035,audio/Orig/p254_004_mic2.wav,p254,004,male,sheep,sheep
27.649345,0.08148935,25.880287,27.938732,29.242819,3.3625317,98.43904,90.72477,25.293015,7.5907264,0.41873968,1.0102662,0.046126325,0.31024042,0.7189371,0.6728108,9.569223,5.623925,9.139765,4.772213,0.23182377,1.4068649,16.335499,0.9769384,9.240766,1.251985,24.096872,0.5886447,-1.3162589,-8.995729,0.019448563,1.004799,1.0872035,0.9609044,6.236386,0.3915196,4.583009,1.3919039,26.090115,0.35141775,480.60822,0.29118484,1286.8824,0.2543626,-125.0019,-0.7223313,1589.8433,0.119268,852.4857,0.24965559,-131.58624,-0.6256231,2653.1804,0.082750365,854.793,0.3085716,-132.19252,-0.6151041,-18.222103,-0.32031474,24.786144,0.22716443,0.002446316,10.102898,-0.020891322,-0.523367,0.37390947,0.8663003,29.785547,0.31937048,8.951581,1.474312,35.022438,0.38015237,-8.502981,-1.503142,-17.606707,27.071104,-0.029093696,0.007478599,0.15032667,3.7356322,2.915452,0.12399999,0.05986652,0.197,0.2545997,-23.661879,audio/Orig/p286_366_mic2.wav,p286,366,male,sheep,sheep
25.848803,0.19474545,23.786095,24.63414,26.97083,3.1847363,778.9765,1359.2448,72.62477,82.72098,0.6742061,0.88737386,0.07373269,0.57071424,1.2035967,1.129864,12.79566,6.6072936,11.927456,5.296238,0.32543194,0.9840662,21.227581,0.8511636,2.3528318,5.5703,17.037262,0.8284756,1.0761791,11.4311,0.015155102,1.0656941,1.0266662,1.1232125,5.793132,0.40875918,5.3009524,1.0411339,22.928204,0.42800492,538.0095,0.39855063,1264.8948,0.16729541,-128.14656,-0.7110648,1525.7606,0.17796999,972.7464,0.3339016,-130.84393,-0.66151994,2614.0156,0.109979644,862.5079,0.37132865,-132.49066,-0.6311777,-11.9283905,-0.59385246,21.785568,0.37950683,-0.005393317,-3.9837859,-0.019140312,-0.6334986,0.42816132,0.58023864,36.03486,0.33006826,-4.1388907,-2.671136,18.183645,0.9996989,-4.2318115,-3.3601503,-17.699778,28.108053,-0.040748592,0.00684751,0.26689973,3.7227213,2.0671835,0.175,0.17909494,0.2875,0.31905133,-21.448301,audio/Orig/p259_008_mic2.wav,p259,008,male,sheep,sheep
20.79099,0.24500489,18.87834,19.980896,21.740671,2.8623314,231.29485,160.60799,21.318998,17.566353,0.41469258,0.8470671,0.064282194,0.3522842,0.67686164,0.61257946,7.503552,3.2605479,6.5705867,2.7547345,0.19646901,0.8296174,21.020618,0.947819,5.1188784,2.2579744,9.758837,1.5711263,4.000737,3.1614106,0.025363047,1.037179,1.4234599,0.844951,3.318554,0.5235503,2.446844,1.4063917,22.423265,0.38277563,478.35858,0.28127283,1291.7478,0.16424866,-137.22554,-0.6354652,1455.291,0.1303858,1020.59296,0.23631643,-140.55595,-0.58215797,2539.153,0.09554306,854.0829,0.34473023,-143.05821,-0.5452156,-14.459635,-0.4519523,24.818226,0.31457153,-0.006059777,-3.1173267,-0.02226006,-0.7504704,0.2941032,0.4707299,38.868366,0.29388568,3.693916,2.8787704,4.9085064,3.91525,2.3075333,7.4006777,-14.850207,25.556969,-0.030362291,0.007100803,0.15041786,4.0843215,2.65252,0.114999995,0.086804375,0.22999999,0.22587396,-26.566584,audio/Orig/p256_008_mic2.wav,p256,008,male,sheep,sheep
32.960644,0.10730648,31.548925,33.488403,35.288754,3.739828,101.349915,65.33775,24.345945,12.758378,0.46132934,0.888224,0.044411585,0.39898965,0.7825664,0.7381548,10.452824,6.282564,12.897008,6.9132257,0.22489406,1.0628444,16.581348,1.1494684,6.925087,1.3938365,14.242231,0.8425163,-1.977099,-6.636074,0.03145613,2.3432558,1.1769007,1.005465,8.486346,0.38963714,4.4692106,1.8213736,26.761314,0.24822202,572.69464,0.3014092,1373.2201,0.12579866,-120.63055,-0.7428036,1637.878,0.13291176,946.89795,0.22822097,-124.37589,-0.671732,2771.0295,0.0758353,860.0279,0.3892828,-127.68993,-0.6248639,-16.120361,-0.36715093,25.980696,0.29005614,0.024305688,1.1431046,-0.020483058,-0.63717747,0.37658456,0.6619785,33.881573,0.3389289,3.1920414,3.6765935,16.346601,0.8864992,-12.091694,-1.044541,-14.962306,25.37998,-0.03625553,0.015290688,0.116013035,3.8759692,3.1413612,0.12666667,0.10394976,0.1576923,0.23158826,-23.904255,audio/Orig/p269_239_mic2.wav,p269,239,female,goat,sheep
33.480633,0.040360942,32.10788,33.371494,34.829823,2.721943,40.85955,33.204338,11.200378,3.9716973,0.39143446,0.9693973,0.048479266,0.27069652,0.6816548,0.63317555,8.264216,5.1422734,8.543965,5.0120625,0.17923777,1.3235826,14.663345,1.3990449,9.518818,1.1877286,8.557633,1.6449121,-1.6100804,-9.659099,0.013563401,1.3670412,0.9760682,1.0226388,9.124101,0.3322986,3.44545,2.1487668,26.172853,0.31844902,657.4073,0.27425563,1349.0499,0.17840806,-133.49089,-0.6490198,1737.5293,0.18258363,1020.06494,0.34275916,-138.27731,-0.5752895,2818.1855,0.10037079,912.7063,0.38236436,-139.99542,-0.55137765,-16.707798,-0.43651408,27.087984,0.35986674,0.018544512,1.3289231,-0.027311277,-0.55163175,0.31658477,0.86050355,35.30546,0.34328523,7.3385873,1.9014744,4.5857344,3.6704473,-13.316244,-1.3559946,-14.797985,24.619762,-0.033736225,0.011123564,0.105171956,4.376368,2.8761063,0.11461538,0.05153272,0.19714284,0.23465562,-25.270575,audio/Orig/p229_004_mic2.wav,p229,004,female,sheep,goat
23.923052,0.08526883,22.211346,23.314043,26.38741,4.1760635,116.71389,127.15094,17.097046,8.473808,0.41426528,1.0131563,0.046973243,0.28146756,0.7091353,0.66216207,9.87992,4.9151745,9.182342,5.961293,0.18061379,1.2087219,17.625177,1.1883558,4.4220533,2.4301891,7.364843,1.3583704,-0.60710394,-19.884493,0.015831446,0.5669782,0.99750316,0.73887855,4.863865,0.35027674,2.1306336,1.333703,29.683882,0.29402184,591.67194,0.39704925,1345.7937,0.15172434,-129.4242,-0.6947816,1578.8796,0.21610282,1046.7168,0.17209166,-133.13553,-0.63909847,2697.7793,0.14190622,895.3306,0.39820352,-137.31781,-0.58033365,-15.373948,-0.42893884,26.818464,0.28136414,0.011557137,2.0137665,-0.022075105,-0.89380544,0.33736172,0.73174244,40.06476,0.24035442,3.363921,3.2626114,7.1342645,1.433459,-7.1187553,-2.109329,-10.707166,20.894241,-0.024105519,0.014542213,0.09315757,3.3898306,2.2922635,0.15124999,0.08623188,0.23444444,0.2704774,-24.313528,audio/Orig/p278_031_mic2.wav,p278,031,male,goat,sheep
40.766068,0.0589927,39.31122,40.42591,42.9885,3.6772804,-38.772938,0,12.256543,0,0.26857442,1.2814022,0.04117939,0.05160201,0.5446396,0.50346017,7.988149,5.8655305,8.745503,5.0872726,0.12594049,1.4697529,8.470208,1.309275,5.023308,1.6114213,10.63394,1.0661486,0.68358856,18.545738,0.019776694,0.93998617,1.0621002,1.1133692,11.739226,0.22640827,4.462455,1.8705517,19.25321,0.38131008,756.9154,0.20323442,1211.5704,0.11642631,-163.92859,-0.4422016,1803.062,0.079305366,826.3993,0.21968426,-160.34218,-0.44302887,2853.7505,0.08616198,829.29553,0.39538738,-161.7943,-0.4228624,-14.240419,-0.47658357,22.702589,0.44852486,0.024195343,0.8171251,-0.02500433,-0.48888654,0.35245478,0.56187224,22.617626,0.40722907,-3.3679929,-3.0109954,2.6787622,4.930933,-18.371264,-0.62965924,-17.6794,28.630049,-0.040751908,0.016226783,0.06127768,3.4482758,1.775148,0.12,0.049665544,0.315,0.34238136,-27.415937,audio/Orig/p240_050_mic2.wav,p240,050,female,goat,sheep
24.15405,0.116628036,22.17036,22.834646,26.369495,4.199135,80.40319,85.733696,15.199288,12.817459,0.36486688,1.2074884,0.040933345,0.14232463,0.6863229,0.64538956,7.8179545,4.69365,9.700847,7.1535153,0.17283928,1.349417,20.274714,0.88861847,7.0152407,1.5508395,24.858711,0.49979508,6.67458,1.2972564,0.02002161,0.8093486,1.4439563,1.0139508,5.322765,0.3741726,2.8937607,1.5417528,24.667414,0.26778087,465.62903,0.37431225,1224.1633,0.12963751,-121.98504,-0.77790695,1560.6908,0.13919844,1012.83594,0.30399203,-128.63182,-0.66424656,2483.3137,0.10814808,818.86676,0.23332399,-128.82985,-0.66099805,-18.871706,-0.28306594,23.983395,0.22567935,-0.000539287,-47.979565,-0.013867067,-0.95455664,0.36942962,0.70806766,40.485485,0.16653329,0.40016443,31.031136,35.01635,0.34262446,6.9604883,1.5501546,-22.855335,34.14452,-0.05156317,0.017856028,0.043461766,2.4734983,1.438849,0.2725,0.097307496,0.39749998,0.35674748,-24.074982,audio/Orig/p226_169_mic2.wav,p226,169,male,sheep,wolf
25.744137,0.07656035,23.862782,25.897678,27.6302,3.767418,79.45501,82.23828,19.577734,9.743476,0.35448843,1.0287085,0.05166248,0.18798229,0.64771575,0.59605324,6.2457128,4.2846403,7.74796,3.1353157,0.14082535,1.1185765,14.162559,1.0832741,7.0346847,1.3815755,20.567892,0.7385053,1.1206691,9.999066,0.020183632,0.89154196,1.3032739,0.9125785,5.5758853,0.42165017,5.121639,1.0803313,23.896374,0.37876785,454.65778,0.41846424,1290.9501,0.1469085,-141.6365,-0.6018749,1540.9749,0.13736126,840.40454,0.4465231,-145.34851,-0.53601813,2596.718,0.09831328,872.2222,0.30182257,-144.487,-0.5472527,-15.063909,-0.51983255,20.958302,0.40476727,-0.000197071,-113.475266,-0.009570602,-1.0376112,0.2873416,0.6450866,28.11877,0.3087492,5.693456,2.2812824,34.07551,0.48166403,-2.0733464,-7.766712,-15.885688,25.623892,-0.026529497,0.012933986,0.07726217,3.1609194,2.6239069,0.11,0.086409874,0.225,0.26556543,-27.518751,audio/Orig/p227_036_mic2.wav,p227,036,male,sheep,goat
23.552113,0.14133415,21.454374,22.985703,24.559021,3.1046467,144.04454,79.28986,19.648087,4.7443857,0.4672475,1.0761529,0.04197088,0.12398535,0.93553257,0.8935617,7.456707,4.4966683,9.607266,5.955002,0.24263658,1.271345,17.268507,1.0927957,7.565212,0.9999722,19.167868,0.61995673,-2.0918841,-6.33458,0.019385869,0.7283428,0.9466132,0.8080235,4.917529,0.4069468,5.051203,1.1778923,26.821918,0.29096276,490.20126,0.44859535,1306.0541,0.24616279,-131.19594,-0.6889617,1506.5868,0.19044723,1056.3214,0.28669375,-136.11815,-0.6126998,2569.5076,0.1155562,871.9816,0.321272,-138.20145,-0.583691,-17.04222,-0.4277771,25.216717,0.32867947,0.005565934,3.2533047,-0.024414739,-0.6021374,0.49668083,0.66866314,37.73472,0.29200533,6.193374,1.7242627,23.414196,0.6564108,-11.63055,-1.344332,-14.664178,25.733034,-0.035213653,0.016504144,0.1103283,2.714932,1.8518519,0.185,0.13009612,0.266,0.34909022,-22.143225,audio/Orig/p232_025_mic2.wav,p232,025,male,sheep,sheep
33.244778,0.1015029,32.704803,33.36988,35.437008,2.7322044,97.93598,110.15493,41.909473,32.890743,0.37392995,0.877639,0.03987063,0.3491972,0.64633226,0.60646164,7.7292314,3.8947165,8.901986,4.1749425,0.16903105,1.0828323,13.422869,1.335593,6.371331,1.5304832,8.54482,1.3484685,5.4148297,2.0659056,0.027919505,1.447,1.3221364,0.9798854,6.4330554,0.51248187,5.520289,1.415796,24.622189,0.3194282,562.00183,0.26087633,1407.299,0.12877522,-135.94841,-0.6396279,1612.314,0.12799843,1045.8488,0.27728054,-139.23128,-0.580807,2645.3472,0.104118735,950.7191,0.38504094,-140.70279,-0.56114054,-13.173169,-0.46752024,21.864965,0.36022493,0.029199926,0.8461867,-0.020144466,-0.70505327,0.28938812,0.6479341,30.041937,0.5023571,3.8535428,2.8281965,2.8553298,4.786243,-1.1270273,-11.467729,-14.126996,23.941017,-0.026718179,0.010356361,0.11152921,3.9285715,2.909091,0.107499994,0.07258616,0.1911111,0.19461897,-28.624027,audio/Orig/p239_054_mic2.wav,p239,054,female,sheep,sheep
