F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,filename,sid,uid,gender,target_human,target_asv
32.191135,0.03920833,31.069622,31.994556,33.145065,2.0754433,46.34915,47.48212,7.5837736,4.3050237,0.39408994,0.82686996,0.069854364,0.3366014,0.6300139,0.5601595,6.1780667,2.8300571,5.4720187,3.2261288,0.10684238,0.9655725,15.839175,1.1943532,-5.787727,-2.218965,5.926558,2.330345,-13.405729,-1.0862908,0.007316408,0.887784,1.1354737,0.6931769,8.361103,0.30658662,-5.3912487,-1.1893891,17.440172,0.5563148,603.8027,0.45132324,1315.3179,0.18263498,-92.30833,-1.0465255,1663.6216,0.15796845,1040.1523,0.2856999,-88.74152,-1.0122529,2684.9265,0.108361214,1051.1122,0.36103922,-91.16469,-0.9648707,-9.082469,-0.81008166,18.022482,0.58989084,0.05561864,0.31774208,-0.01554584,-1.11631,0.14520963,0.7044,25.149689,0.5848914,-8.128344,-1.7074524,7.63279,2.0924504,-18.807337,-0.64574486,-3.5301905,12.345669,0.023839824,0.009650311,0.05664302,4.4573646,2.9411764,0.18866666,0.11271597,0.13133334,0.21178187,-30.525507,audio/S/p229_006_mic2.wav,p229,006,female,sheep,lamb
32.282322,0.045671843,31.372738,32.667564,33.379383,2.0066452,48.250786,47.512726,12.482083,2.82213,0.26266292,0.9575729,0.024700828,0.18141866,0.5029014,0.47820055,6.2561913,3.473915,6.3065014,2.9700038,0.065329805,1.136463,15.294466,1.1864698,-1.0328413,-9.571676,9.49175,1.5638506,-3.931366,-3.0878808,0.006456056,0.57021135,0.8024899,0.63122356,8.544789,0.3403548,1.1722506,6.53855,19.913048,0.34181958,558.5698,0.35865024,1318.8641,0.14718777,-121.76997,-0.7663335,1624.3787,0.16771726,1017.6248,0.33834124,-121.06485,-0.73190707,2612.021,0.122333385,1101.3324,0.24357648,-122.56766,-0.70637685,-9.405035,-0.72842085,18.805513,0.47702298,0.036007725,0.38478976,-0.018708268,-0.67549545,0.11916918,0.54378235,28.936142,0.52866375,-4.9605103,-2.3102376,10.971529,1.8439716,-11.4731245,-1.1365963,-8.095053,18.90494,-0.004212789,0.015126662,0.027348397,4.0404043,2.1052632,0.195,0.09420722,0.2575,0.3248365,-34.21948,audio/S/p231_036_mic2.wav,p231,036,female,goat,sheep
27.633963,0.07742528,25.576315,27.37262,30.196117,4.6198025,56.877777,88.48244,14.418592,4.8617887,0.19060695,0.84608006,0.025626736,0.1577093,0.33802694,0.3124002,3.1080363,1.7524,2.0333278,0.8244036,0.030815702,1.0103022,13.005143,0.95518285,1.937891,4.481106,20.207878,1.0827402,-0.25747555,-33.66124,0.009007247,0.6531682,0.98758566,0.5593051,6.089036,0.37951836,0.9144099,6.2402644,11.9897,0.46371326,553.15234,0.3973462,1255.0079,0.17742068,-98.69834,-0.96270764,1670.412,0.11417126,761.1002,0.42745137,-102.97732,-0.8588218,2605.3745,0.09706879,996.3252,0.35319299,-100.37675,-0.903028,-6.9483213,-0.702479,12.847586,0.5187658,0.018046718,1.1767843,-0.004402981,-1.5988483,0.049525812,0.5289734,19.880896,0.56488556,0.51949966,19.571175,33.166203,0.60531884,-2.7023747,-3.6431134,-8.176613,19.130592,-0.006600466,0.014188539,0.010081906,2.7559056,1.6064256,0.325,0.22522211,0.22,0.32526913,-40.400005,audio/S/p286_416_mic2.wav,p286,416,male,goat,sheep
34.638573,0.108241975,33.48882,34.625183,35.5763,2.0874825,24.993418,0,-33.470154,0,0.273534,0.95952785,0.02809492,0.21291572,0.51933086,0.49123594,5.2387304,2.4296365,4.3625784,2.7622368,0.065715,1.1032919,11.548082,1.4882386,-11.904846,-1.1155039,2.7916203,5.0952177,-11.851589,-1.4969202,0.010817405,2.0768902,1.0221097,0.68673444,8.625834,0.35034537,-0.30747178,-34.775345,17.078602,0.5927614,678.54956,0.41724724,1310.8838,0.24223365,-130.86006,-0.7130676,1709.6526,0.1522287,990.9999,0.26917046,-113.40574,-0.83301324,2760.3906,0.10843486,967.0042,0.27203855,-115.82095,-0.7915838,-6.7913375,-1.058565,17.642815,0.515643,0.05023845,0.36481982,-0.005381477,-2.905771,0.120694764,0.5698667,24.974804,0.54230535,-19.004444,-0.74277335,0.39089924,46.317333,-23.0824,-0.69873,-3.0322678,12.7619915,0.017261552,0.019162484,0.023971982,3.168317,2.6,0.15923077,0.14090157,0.20384614,0.21949376,-33.89687,audio/S/p230_248_mic2.wav,p230,248,female,sheep,sheep
33.193733,0.06686502,31.704412,32.626816,35.650574,3.9461613,35.737133,18.034039,9.526977,5.0246897,0.26632288,1.0064888,0.023643233,0.16047557,0.5279255,0.50428224,6.87458,3.396777,5.2621393,2.5538116,0.077095866,1.3009285,15.461312,1.180807,-3.843698,-2.6616197,0.019111414,608.7677,-10.2460575,-1.7930229,0.010693775,1.2182176,0.9877695,0.94011974,8.661901,0.3263494,-1.3045254,-6.953219,22.503544,0.47229043,660.7055,0.39968833,1348.79,0.14825185,-121.88521,-0.78067654,1753.5385,0.18337588,1177.2035,0.28041416,-115.83281,-0.7794412,2790.304,0.107118785,1023.92664,0.34675983,-118.562515,-0.73733175,-10.270415,-0.57189703,23.051374,0.43283108,0.057386402,0.27955317,-0.019754108,-0.8349227,0.1516272,0.67602944,31.185938,0.40954155,-6.781954,-1.755738,-1.2341297,-10.92956,-24.575867,-0.5773958,-5.339486,17.032125,0.009420948,0.019716201,0.017577661,3.2786887,2,0.21666665,0.13597386,0.26,0.31680697,-31.742151,audio/S/p269_010_mic2.wav,p269,010,female,sheep,sheep
36.22326,0.032227304,34.808914,36.21175,37.496323,2.6874084,19.3477,14.155616,13.262788,6.569291,0.24812357,1.1295433,0.0218226,0.06511654,0.5356227,0.51380014,4.0877643,3.0224056,5.3361964,3.0122828,0.047280855,1.2774367,6.6961827,2.5886881,-0.73723763,-14.725755,4.9195037,2.7388027,-1.6211655,-5.7579284,0.007783494,1.0569025,0.86697227,0.82492167,9.755865,0.21800363,6.6812563,1.1134514,12.485504,0.6057552,537.39374,0.39530128,1344.1323,0.13909857,-144.83533,-0.59930843,1669.6958,0.14473274,887.2573,0.49436393,-133.09871,-0.6626141,2668.4062,0.116428755,1126.3574,0.23381703,-131.81987,-0.6810327,-6.972978,-0.5832861,12.597026,0.39778715,0.049013812,0.2544148,-0.007832473,-1.1592244,0.11167894,0.45442745,21.848795,0.5120418,-9.63414,-1.2607658,14.422795,1.2081519,-10.210293,-0.9315037,-6.5095053,17.629116,-0.008315804,0.018244272,0.011936644,3.0172415,0.88105726,0.405,0.155,0.47,0.34880748,-35.42034,audio/S/p240_056_mic2.wav,p240,056,female,goat,goat
25.985168,0.07388085,24.029064,25.686565,28.373167,4.344103,10.096623,6.192643,9.095468,9.146656,0.24089675,1.3392823,0.027057964,0.08528334,0.45204315,0.42498517,4.5081077,3.188678,7.384688,5.271437,0.06565052,1.6802735,10.121239,1.6980536,-4.2240205,-2.8970203,5.281287,1.6140784,-1.4988489,-10.096231,0.012717046,1.1312222,1.8643969,0.72586364,4.2196884,0.5109379,-6.0312333,-0.45355493,10.722551,0.7014391,734.4777,0.4046629,1218.3417,0.15263453,-150.70383,-0.55944496,1726.0269,0.17371884,1047.3405,0.19640866,-150.19327,-0.5548933,2702.6873,0.107703246,874.4882,0.18626463,-151.73979,-0.53179324,-5.6404014,-0.85339177,17.284409,0.47241792,0.04148342,0.48977712,-0.008255663,-2.1115644,0.16768886,0.75483906,27.800253,0.44220358,-14.105661,-0.7089821,8.772517,1.4460074,-9.932121,-1.9085287,-10.895464,22.85731,-0.012496672,0.018881962,0.032332476,2.0242915,1.6528927,0.145,0.08261355,0.35,0.304171,-33.220097,audio/S/p279_047_mic2.wav,p279,047,male,sheep,goat
25.773977,0.0763295,24.120184,25.892204,27.797775,3.6775913,54.605423,53.671246,18.019028,0.16916116,0.19926213,1.0245668,0.023931392,0.11551323,0.38018456,0.35625318,3.9479399,2.1505713,3.3542469,1.8401695,0.049926944,1.2664953,12.965064,1.2885721,0.80180067,14.491056,2.9578595,3.2776654,-10.893455,-1.862959,0.012513014,1.056956,1.5027131,0.6275102,4.477658,0.55378336,-5.0753145,-0.5015098,15.798218,0.53513867,517.9069,0.39589643,1414.0027,0.2984429,-129.23119,-0.72571445,1556.782,0.19242565,1039.9133,0.31241602,-131.49574,-0.6780639,2660.3376,0.096739575,996.20624,0.5457157,-134.30418,-0.6369432,-10.4213085,-0.6515797,20.786804,0.46325874,0.0341465,0.4371747,-0.022087608,-0.8112978,0.1040827,0.6195059,26.85497,0.49699274,-0.37561533,-34.3131,4.232299,3.255354,-30.221601,-0.56937015,-9.998449,20.893906,-0.007325599,0.013429953,0.021148661,3.3962266,2.3076923,0.145,0.11265729,0.22857143,0.30120844,-36.186886,audio/S/p259_064_mic2.wav,p259,064,male,sheep,sheep
33.876446,0.07548734,32.744915,33.977463,36.503082,3.7581673,266.12405,407.55283,23.426844,27.712355,0.2614952,0.9416084,0.02160927,0.19312611,0.4776188,0.45600954,5.260891,2.68668,4.2612476,2.214589,0.07289851,1.16151,12.084358,1.4901589,-0.92776394,-13.042199,9.805793,1.5568734,-8.762188,-1.8991427,0.010336409,0.8748944,1.1963152,0.7113993,8.074459,0.37267455,5.0457435,1.5680319,21.921436,0.42424604,668.19037,0.39887026,1280.8488,0.13702305,-115.766685,-0.8211179,1722.8153,0.1333776,1070.2656,0.33791733,-113.938515,-0.78322095,2678.826,0.10544874,1050.2877,0.25129136,-114.56684,-0.7717699,-9.072658,-0.664088,18.552813,0.45755222,0.049746405,0.42019317,-0.011029504,-1.5375236,0.12491596,0.7228704,24.362879,0.55969805,-8.053839,-1.5282235,11.286473,1.7623645,-18.68899,-0.8189874,-7.50645,16.719376,0.002388478,0.015297344,0.029919598,3.5714288,2.8915663,0.14999999,0.1599479,0.16153847,0.2222904,-33.820427,audio/S/p268_045_mic2.wav,p268,045,female,goat,sheep
26.067942,0.113134414,23.361702,25.412844,29.10701,5.745308,103.49634,95.73364,12.047743,7.2002454,0.22916262,1.2995453,0.017181436,0.10238937,0.40917748,0.39199606,6.613476,5.8314934,6.107223,3.4875715,0.058363818,1.6529245,10.20296,1.4210715,-2.7049031,-5.8071284,7.5889177,1.7750051,-1.2722893,-11.840956,0.015269318,2.141492,1.8449267,0.6239153,4.613304,0.54883206,-2.2012918,-1.8745399,9.775122,0.79563487,546.7699,0.49123228,1280.2211,0.13269773,-133.73537,-0.68731374,1588.6393,0.17282036,909.0704,0.23323664,-132.17342,-0.6784387,2592.768,0.10807049,939.3826,0.25181735,-133.2024,-0.6622614,-6.7880707,-0.71037835,15.078718,0.33428887,0.024375226,0.8003825,-0.006175954,-2.0603945,0.12105599,1.0247812,21.926569,0.44343433,-11.480572,-1.4619757,13.071612,1.3133448,-11.984351,-1.2106506,-14.637374,25.988535,-0.019377166,0.018666906,0.025701288,3.1609194,2.0408165,0.16285715,0.13111764,0.26749998,0.33851698,-34.368732,audio/S/p279_026_mic2.wav,p279,026,male,sheep,goat
35.685543,0.028778829,34.64877,35.20208,36.75965,2.1108818,6.1298084,1.2767956,10.388868,2.5080423,0.22367501,1.2702802,0.026922937,0.035357527,0.4812584,0.45433545,5.227306,3.631452,4.785876,1.4181633,0.06015574,1.5117447,13.819156,0.7822156,-0.09150675,-118.37163,3.2628324,3.7850068,-10.920359,-1.856871,0.008309376,0.9451209,1.0168953,0.84427834,10.256318,0.32193655,8.724696,1.2562308,19.393059,0.46655738,552.3354,0.45150593,1266.3344,0.08955367,-158.07846,-0.5127294,1637.8241,0.18210712,870.2902,0.4069677,-140.60284,-0.6159253,2735.386,0.11377849,829.8714,0.3094043,-141.24542,-0.6051139,-11.611657,-0.40894338,19.587543,0.33705017,0.05985833,0.26278442,-0.014166594,-0.6098145,0.14367144,0.45757118,24.376202,0.3260229,-0.9374407,-15.621446,13.068026,1.1400528,-26.43188,-0.6703253,-11.806793,25.27844,-0.010251759,0.010249106,0.023842802,2.5000002,0.64516133,0.48999998,0,0.515,0.105,-32.59612,audio/S/p257_204_mic2.wav,p257,204,female,sheep,goat
25.13615,0.07370847,23.492659,24.656399,27.435656,3.942997,149.85477,100.78913,13.860844,7.624773,0.23959495,1.0425875,0.0476155,0.17711031,0.37891805,0.33130255,4.4089355,1.8945864,3.4048548,2.5623364,0.048793487,1.3953635,8.577064,2.0221643,-4.9616027,-2.0957065,5.242004,2.4898927,-2.7399788,-6.377172,0.009289485,0.9212675,1.2588619,0.68779737,4.838731,0.43713737,-3.6802688,-0.8919596,8.959575,0.88727885,716.5191,0.37493882,1268.347,0.19567926,-122.27681,-0.77086407,1735.702,0.1652337,1015.2101,0.32275358,-121.28369,-0.75673145,2754.9426,0.117398985,925.4459,0.2773679,-123.29868,-0.72493535,-5.6834426,-1.121321,15.489547,0.5422862,0.03291076,0.65946805,-0.005100685,-3.3941832,0.08562662,0.94492674,23.953152,0.37658197,-10.195007,-1.1088537,7.061983,2.250955,-12.293476,-1.6978878,-3.5023987,13.827265,-0.009554525,0.023350865,0.024602246,2.6128266,2.4038463,0.16,0.07720104,0.21363635,0.24294679,-35.363735,audio/S/p243_002_mic2.wav,p243,002,male,sheep,wolf
35.52173,0.054697126,33.631004,35.263298,37.381294,3.75029,70.25749,59.702816,2.9365785,5.04282,0.31311846,0.91816294,0.042516626,0.21198659,0.5952525,0.55273587,7.1195283,3.1378984,5.6899867,3.2431688,0.09341063,1.095218,9.443622,2.1100514,-7.5430107,-1.3437396,0.92219,16.12005,-11.2083435,-1.5496464,0.010517689,0.9762033,1.3497127,0.9179157,8.929691,0.30489916,5.148105,2.1461127,22.676369,0.37771696,631.21545,0.41187257,1282.5762,0.15293437,-134.34006,-0.6827188,1678.6802,0.15963346,1085.9545,0.3551568,-120.73631,-0.74757165,2711.064,0.10781909,1006.4277,0.2300601,-122.47144,-0.7208106,-8.764238,-0.696078,20.02267,0.4746551,0.056222618,0.38992578,-0.013062324,-1.361889,0.16761471,0.53362787,25.054455,0.5279596,-10.835631,-1.0760454,1.7005161,11.687638,-23.03905,-0.7290714,-0.118066005,9.41619,0.014185149,0.01936913,0.041488603,3.8854806,2.2727275,0.17545454,0.080268145,0.22333333,0.2226482,-31.311152,audio/S/p244_004_mic2.wav,p244,004,female,sheep,sheep
23.04172,0.102169886,20.483227,24.282019,25.206667,4.72344,14.246377,3.827479,22.73706,16.977905,0.22958992,0.9976205,0.044854213,0.13975775,0.41709876,0.37224454,4.198172,3.0929756,4.3282113,2.7132869,0.04912184,1.4341862,6.518746,2.3436778,1.967544,4.412009,19.417774,0.9415814,-4.2425284,-2.7405634,0.009083485,0.6617844,1.3080763,0.6335056,4.385409,0.59191847,-0.6610087,-4.9387074,12.72088,0.8362588,480.07565,0.35468188,1330.4807,0.1399589,-140.49272,-0.631087,1585.9802,0.096100636,783.5951,0.4476421,-143.83394,-0.56756073,2594.3896,0.07056306,902.36444,0.17657393,-141.56796,-0.6008463,-8.788533,-0.87473494,13.070789,0.69609517,0.01635646,0.8244584,-0.011960109,-1.1520741,0.071813434,0.69660103,21.281273,0.51027465,3.6250288,2.089322,33.697716,0.39839384,-10.898521,-1.1753613,-4.633543,14.1683035,-0.013804179,0.014208129,0.040652554,2.6315792,1.5325671,0.195,0.156285,0.348,0.29606754,-37.19056,audio/S/p274_043_mic2.wav,p274,043,male,sheep,sheep
35.130035,0.04816847,33.63027,35.07461,36.02878,2.3985138,79.9813,75.58802,15.608882,5.3609023,0.25537935,1.1425102,0.01684862,0.09803534,0.49792862,0.48108,5.886109,3.5157475,5.5156384,2.9654703,0.061596416,1.319299,10.712872,1.6729465,-2.3422568,-5.2314777,4.1244392,2.8481467,-1.6241809,-10.563798,0.008180619,0.96220267,0.96039444,0.861664,9.659188,0.19219449,7.6780043,1.1965843,21.17738,0.3682179,662.1678,0.44975936,1315.2773,0.16901098,-140.40395,-0.634387,1721.032,0.16366863,1071.1527,0.33083394,-128.06514,-0.6945857,2704.15,0.10044744,1005.4653,0.36631504,-128.56134,-0.6873399,-9.80943,-0.766653,17.785265,0.53145665,0.049929578,0.35187963,-0.011890161,-1.740471,0.13849428,0.564414,26.331,0.49373806,-8.203365,-1.8027112,7.331589,2.036422,-13.09933,-1.5552683,-6.6948495,17.707056,-0.001431268,0.021574378,0.013804206,2.5445294,1.5463918,0.24166666,0.07733405,0.32857144,0.3697655,-33.206257,audio/S/p233_072_mic2.wav,p233,072,female,sheep,sheep
26.234346,0.21277247,24.33588,25.043102,26.595448,2.2595673,1786.0074,1772.443,7.7270217,4.980886,0.23532297,1.0914148,0.028119013,0.15458874,0.4227841,0.39466506,3.4262037,1.9571048,4.0012474,2.3502696,0.051681764,1.4607581,4.9175735,2.986385,3.381064,2.9702365,14.222351,1.1077012,-4.560953,-3.1068265,0.011800321,1.0135176,1.235556,0.68451864,3.7101953,0.85254365,-3.0217588,-1.0131096,7.792042,0.80929685,510.39865,0.50075746,1210.4374,0.1884969,-139.54504,-0.6334919,1613.8202,0.14112565,744.27167,0.3873745,-138.9319,-0.6103303,2573.0103,0.09685247,914.9162,0.28395635,-137.5724,-0.6302797,-5.519723,-1.1456425,11.335629,0.6573669,0.027967362,0.7103556,-0.010496311,-1.516278,0.11151417,0.7987441,14.021876,0.95262784,-1.1316674,-10.100786,26.625694,0.6187729,-14.510878,-1.1151139,-8.165048,17.919006,-0.012978618,0.014549836,0.02414037,2.52809,2.5641026,0.11666667,0.05962848,0.227,0.22851914,-35.092094,audio/S/p227_040_mic2.wav,p227,040,male,wolf,wolf
34.59929,0.09097672,32.085213,35.13521,37.013638,4.928425,9.823985,7.7355227,200.68723,177.746,0.21142133,1.4430741,0.019201644,0.05021462,0.39146227,0.37226063,7.0491686,5.6158557,4.620498,2.2515743,0.05272433,1.8742081,6.4242268,2.039078,1.4852929,7.523841,3.4250522,3.196735,0.5283709,20.449455,0.019558936,1.8920588,1.0188,0.7285306,8.076173,0.4020491,4.1393027,2.134712,17.508858,0.41083953,631.9612,0.5336695,1297.0789,0.16487713,-149.06505,-0.57155204,1714.2189,0.18906103,959.05396,0.19852525,-145.9075,-0.5726624,2700.808,0.109203294,1027.7467,0.2687471,-146.39156,-0.56587636,-8.523578,-0.836059,15.688943,0.4886212,0.048242927,0.5261277,-0.010199863,-1.434714,0.1663372,0.74864435,17.551674,0.80184674,-7.055921,-1.8788726,5.8347344,2.77338,-11.668731,-0.8809762,-13.524888,25.602774,-0.019990655,0.018207263,0.007707716,1.459854,1.4869888,0.185,0.062249497,0.372,0.3611869,-34.125988,audio/S/p268_040_mic2.wav,p268,040,female,goat,sheep
35.43183,0.118379906,32.763077,34.612865,37.18755,4.424473,62.85705,47.329155,23.13559,7.61136,0.3147243,0.8701908,0.03267184,0.27742547,0.51920587,0.48653403,6.576191,4.056642,5.210782,2.781902,0.0847349,1.0825323,10.271251,2.120532,-2.4508324,-5.1515775,5.448745,2.7376351,-0.7640067,-15.929842,0.008874917,1.2970431,1.1573936,0.711084,8.926295,0.3735681,7.4165177,1.4199644,18.394375,0.6057773,666.21747,0.40434274,1253.9631,0.23338655,-108.215355,-0.8681062,1709.8751,0.16211821,1016.3436,0.30129012,-98.75149,-0.9012442,2713.0996,0.12803987,1058.2041,0.2925954,-99.98943,-0.87459075,-6.6262765,-1.2809305,14.988548,0.7160352,0.04640052,0.45354226,-0.005870172,-3.1695085,0.12809718,0.75634545,21.738937,0.82920367,-8.131283,-1.5212234,6.860874,2.5371833,-5.6137543,-2.389261,-1.3280547,10.395417,0.011758455,0.01970259,0.035421938,4.0955634,3.2702239,0.15578946,0.10673705,0.12894736,0.18755756,-32.71638,audio/S/p244_005_mic2.wav,p244,005,female,sheep,sheep
35.241722,0.049047094,33.868958,34.666557,37.108047,3.23909,95.01924,89.28243,11.468547,5.1465526,0.26697204,1.1007864,0.033510447,0.20902736,0.43879962,0.40528917,5.751781,2.5874515,3.4004526,2.0939698,0.06483633,1.3398538,11.50586,1.702846,-1.1605215,-10.4715185,-0.06518246,-209.60529,-3.4926665,-3.7423656,0.008181958,0.8893623,0.97171634,0.9540824,9.718914,0.2657162,5.4491596,2.0614958,22.175999,0.5093843,691.598,0.41214436,1374.151,0.16128743,-132.61348,-0.6824599,1731.5369,0.16965805,1128.2317,0.25999826,-123.29989,-0.7238188,2758.6147,0.14884166,1107.3574,0.27908078,-125.59963,-0.6904077,-9.764292,-0.7446274,20.663063,0.42707276,0.04500851,0.43198106,-0.006550026,-2.601023,0.11913763,0.83535373,28.594725,0.4726172,-8.344678,-1.6898757,1.251828,15.09011,-10.080675,-1.528055,-5.5068893,16.162552,-0.001833275,0.01555009,0.028058264,2.4719102,2.0454545,0.19222221,0.10705946,0.24799998,0.27632588,-33.201145,audio/S/p233_002_mic2.wav,p233,002,female,sheep,sheep
32.644253,0.11046056,32.180992,33.150063,34.237022,2.0560303,20.36172,21.557756,31.75605,31.492722,0.2807079,0.9189804,0.025409218,0.22372064,0.54628503,0.5208758,6.209295,3.3752058,5.4861546,2.559208,0.07633399,1.1020168,18.22795,0.9454644,-5.791856,-2.2130532,4.646952,2.5310795,-6.9755545,-2.3590307,0.008537595,0.76782095,1.1656547,0.75009733,8.257855,0.37309435,1.3074096,6.06614,21.159977,0.39616308,627.53174,0.46301338,1277.0264,0.13416967,-110.50425,-0.8762429,1640.1766,0.18762845,1035.5695,0.2935268,-104.23414,-0.8874008,2680.2583,0.12460493,1000.2813,0.32932487,-107.597824,-0.8289798,-9.086495,-0.5662713,19.97564,0.38219157,0.0532727,0.33960953,-0.00735171,-2.0343568,0.122096546,0.62894964,30.050789,0.3808287,-12.143286,-0.9937324,5.6256413,2.5187242,-14.674349,-1.0293432,-8.279982,18.904308,0.00851923,0.016605088,0.032972,3.8235295,2.3880599,0.19999999,0.13883443,0.17555554,0.2641595,-32.708374,audio/S/p269_349_mic2.wav,p269,349,female,sheep,sheep
26.128551,0.07572242,23.758713,26.23607,28.22653,4.4678173,14.884754,1.0346067,10.227096,0,0.18766022,1.1550986,0.022424381,0.06987516,0.37635636,0.353932,3.2626534,3.169318,1.9117107,0.94484454,0.039075296,1.449954,4.9566464,3.198437,6.026753,1.8055013,4.430894,3.0176516,-8.783035,-2.3571215,0.010077423,0.6186236,0.99130994,0.66397715,5.144205,0.3456497,-0.99159473,-3.1748748,12.406439,0.9249347,569.08154,0.4299931,1239.1179,0.13738766,-146.00406,-0.60034174,1659.0619,0.21010815,1002.9392,0.47086892,-147.23488,-0.5718422,2713.4204,0.09495824,816.24445,0.29327285,-147.43669,-0.5674777,-9.81449,-0.7387381,18.263845,0.4612378,0.03129977,0.4604026,-0.019675175,-1.0287867,0.08995204,0.68930125,18.42881,0.68748355,3.658447,4.3649225,6.799099,3.2313852,-32.467953,-0.6926177,-10.269697,21.883877,-0.018266488,0.017169088,0.020445928,1.5748031,1.2048193,0.22333333,0.07133645,0.4375,0.27498862,-37.171234,audio/S/p243_001_mic2.wav,p243,001,male,sheep,wolf
35.106346,0.0519641,33.37412,34.683353,37.349766,3.975647,44.98849,39.617218,12.396834,3.4530094,0.32806042,0.898066,0.039641153,0.2788051,0.5634171,0.52377594,5.364738,3.501304,7.148781,3.9734669,0.10228712,1.1236099,18.639309,0.98977697,-5.716165,-1.9748248,-0.33369267,-45.737995,-12.525361,-1.6131868,0.011399681,1.1136806,0.9773797,0.72629225,9.52972,0.27686396,3.6281805,1.926107,26.495214,0.3446285,729.31537,0.42497203,1298.8993,0.14354165,-107.800224,-0.89628434,1777.4874,0.17442451,1181.1306,0.33033207,-106.72926,-0.843816,2789.4343,0.116048835,1064.6626,0.31281164,-108.696915,-0.8125831,-11.721217,-0.51270306,22.865177,0.27711424,0.06681274,0.28943893,-0.01803044,-0.9419969,0.16812934,0.67777115,30.52561,0.33618098,-9.419938,-1.2782853,0.39150664,48.47737,-25.277256,-0.78308785,-6.6598387,17.828672,0.006917034,0.015413245,0.039810278,4.3010755,2.189781,0.22,0.11401754,0.18428572,0.22676967,-30.518602,audio/S/p257_047_mic2.wav,p257,047,female,sheep,goat
